AAV;AAV2020;nom_aire_urbaine;categorie_taille;detail_taille;nombre_communes;categorie_desc;conso_enaf_total;conso_infra_total;conso_totale;evol_pop;pop14;pop20;surfcom2023;conso_act;conso_hab;conso_mix;conso_rou;conso_fer;conso_inc;densite_pop;taux_evol_pop;conso_enaf_par_hab;conso_par_nouvel_hab;coef_artif;part_act;part_hab;part_mix;part_rou;part_fer;part_inc;typologie
585;585;Morestel;1;11;3;Petite;35398;362;35760;180;6034;6214;32487797;1482;33741;175;362;0;0;191.2718181537517;2.9830957905203843;5.6964917927261025;196.65555555555557;0.0011007209876372965;4.144295302013423;94.35402684563758;0.4893736017897092;1.012304250559284;0.0;0.0;Dense, Faible conso, Croissance modérée
586;586;Breteuil;1;11;5;Petite;635;0;635;-459;6409;5950;58840683;0;635;0;0;0;0;101.1205121463325;-7.161803713527852;0.10672268907563025;-1.383442265795207;1.0791852976961534e-05;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
587;587;Banyuls-sur-Mer;1;11;2;Petite;1111;28;1139;-68;6130;6062;51276628;0;1111;0;28;0;0;118.22150239676446;-1.1092985318107667;0.18327284724513362;-16.33823529411765;2.2212849097643474e-05;0.0;97.54170324846356;0.0;2.4582967515364356;0.0;0.0;Dense, Faible conso, Croissance modérée
588;588;Saint-Aignan;1;11;5;Petite;24408;53;24461;-181;6209;6028;106891609;8053;15971;384;53;0;0;56.39357528989951;-2.9151232082460945;4.0491041804910415;-134.85082872928177;0.00022883929083713204;32.92179387596582;65.29168881075998;1.5698458771105026;0.21667143616368917;0.0;0.0;Dense, Faible conso, Croissance modérée
589;589;Sarrians;1;11;1;Petite;3961;0;3961;136;5894;6030;37583657;0;3961;0;0;0;0;160.44207725714398;2.307431286053614;0.6568822553897181;29.125;0.00010539155356808413;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
590;590;Domfront en Poiraie;1;11;8;Petite;13562;0;13562;-243;6245;6002;138440833;5508;6023;2031;0;0;0;43.35426094987452;-3.89111289031225;2.259580139953349;-55.81069958847737;9.796242702469148e-05;40.613478837929506;44.41085385636337;14.975667305707121;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
591;591;Cours;1;11;4;Petite;5925;0;5925;-290;6249;5959;62939453;1297;4628;0;0;0;0;94.67829343861632;-4.640742518803009;0.9942943446887061;-20.43103448275862;9.413809173079403e-05;21.890295358649787;78.1097046413502;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
592;592;Mallemort;1;11;1;Petite;10072;297;10369;212;5972;6184;28617206;2496;7576;0;297;0;0;216.09377239692793;3.5498995311453454;1.628719275549806;47.509433962264154;0.0003623344640982771;24.0717523387019;73.06394059214968;0.0;2.864307069148423;0.0;0.0;Dense, Faible conso, Croissance modérée
593;593;Sainte-Sigolène;1;11;1;Petite;25067;88;25155;71;5952;6023;30642376;6004;19063;0;88;0;0;196.55786483398023;1.1928763440860215;4.161879462062095;353.056338028169;0.000820921980723688;23.868018286622938;75.7821506658716;0.0;0.3498310475054661;0.0;0.0;Dense, Faible conso, Croissance modérée
594;594;Salies-de-Béarn;1;11;6;Petite;9814;259;10073;-154;5998;5844;93611127;69;9648;0;259;0;97;62.42847605071564;-2.5675225075025008;1.6793292265571527;-63.72727272727273;0.00010760472951041386;0.6849995036235481;95.78080015884046;0.0;2.571230020847811;0.0;0.9629703166881763;Dense, Faible conso, Croissance modérée
595;595;Sées;1;11;7;Petite;30316;7128;37444;-87;5995;5908;125332289;0;28816;1500;7128;0;0;47.13869065297291;-1.4512093411175981;5.131347325660122;-348.4597701149425;0.00029875780853248437;0.0;76.95759000106827;4.005982266851832;19.036427732079904;0.0;0.0;Dense, Faible conso, Croissance modérée
596;596;Chazelles-sur-Lyon;1;11;2;Petite;50890;2122;53012;268;5613;5881;23054928;26048;24842;0;2122;0;0;255.08646134136703;4.774630322465705;8.653290256759055;189.88805970149255;0.002299378250064368;49.136044669131515;46.861088055534594;0.0;4.0028672753338865;0.0;0.0;Dense, Faible conso, Croissance modérée
597;597;Phalsbourg;1;11;3;Petite;22377;299;22676;-89;5850;5761;21932478;13345;9032;0;299;0;0;262.6698177925905;-1.5213675213675215;3.88422148932477;-251.42696629213484;0.0010339005013478184;58.850767331098965;39.83065796436761;0.0;1.3185747045334273;0.0;0.0;Dense, Faible conso, Croissance modérée
598;598;Fayence;1;11;1;Petite;43407;887;44294;168;5602;5770;27784255;10490;32917;0;887;0;0;207.67157514210834;2.9989289539450197;7.522876949740034;258.375;0.0015942122615848436;23.682665823813608;74.31480561701359;0.0;2.0025285591728;0.0;0.0;Dense, Faible conso, Croissance modérée
599;599;Argentat-sur-Dordogne;1;11;12;Petite;36005;0;36005;-230;5883;5653;225916614;157;35848;0;0;0;0;25.022506755523523;-3.9095699473057968;6.36918450380329;-156.54347826086956;0.00015937296227359356;0.4360505485349257;99.56394945146508;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
600;600;Lapalisse;1;11;9;Petite;73223;0;73223;28;5708;5736;178339908;0;73223;0;0;0;0;32.16330020760132;0.4905395935529082;12.765516039051604;2615.1071428571427;0.0004105811246689664;0.0;100.0;0.0;0.0;0.0;0.0;Peu dense, Forte conso, Croissance modérée
601;601;Nogaro;1;11;18;Petite;91587;7536;99123;142;5690;5832;201834359;40436;50371;211;7536;0;569;28.8949811563055;2.495606326889279;15.704218106995885;644.9788732394367;0.0004911106339431534;40.79376128648245;50.8166621268525;0.21286684220614793;7.602675463817681;0.0;0.5740342806412235;Peu dense, Forte conso, Croissance modérée
602;602;Villaines-la-Juhel;1;11;8;Petite;32013;8;32021;-357;5853;5496;184596911;20072;11941;0;8;0;0;29.772979245573616;-6.099436186570989;5.824781659388647;-89.67226890756302;0.00017346444112491136;62.68386371443741;37.291152681053056;0.0;0.02498360450954061;0.0;0.0;Dense, Faible conso, Croissance modérée
603;603;Fumay;1;11;4;Petite;797;14257;15054;-489;5837;5348;79853872;0;302;0;14257;0;495;66.972331661012;-8.377591228370738;0.14902767389678384;-1.6298568507157465;0.00018851934944369385;0.0;2.006111332536203;0.0;94.70572605287632;0.0;3.288162614587485;Dense, Faible conso, Croissance modérée
604;604;Forges-les-Eaux;1;11;5;Petite;61265;11438;72703;-230;5804;5574;55132363;9837;51428;0;6568;4870;0;101.102142130204;-3.9627842866988283;10.991209185504127;-266.3695652173913;0.0013186991459081846;13.530390767918792;70.7371085099652;0.0;9.034015102540472;6.698485619575534;0.0;Peu dense, Forte conso, Croissance modérée
605;605;Belz;1;11;2;Petite;27627;2864;30491;234;5603;5837;17769312;3118;24509;0;2864;0;0;328.48767583123083;4.176334106728538;4.733082062703444;118.06410256410257;0.0017159358786654204;10.22596831852022;80.3810960611328;0.0;9.392935620346988;0.0;0.0;Dense, Faible conso, Croissance modérée
606;606;Beaumont-de-Lomagne;1;11;11;Petite;8059;0;8059;87;5566;5653;156217270;0;8059;0;0;0;0;36.186780117204705;1.5630614444843693;1.4256147178489298;92.63218390804597;5.1588406326650055e-05;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
607;607;Saint-Fulgent;1;11;2;Petite;39877;85;39962;198;5557;5755;57219402;6145;32632;0;85;0;1100;100.57777255344261;3.5630736008637753;6.929105125977411;201.3989898989899;0.000698399469466668;15.377108252840198;81.65757469596116;0.0;0.21270206696361546;0.0;2.752614984235023;Dense, Faible conso, Croissance modérée
608;608;Port-la-Nouvelle;1;11;1;Petite;1281;3045;4326;270;5635;5905;37472726;0;1281;0;3045;0;0;157.5812765796649;4.791481810115351;0.21693480101608806;4.7444444444444445;0.00011544396316403563;0.0;29.61165048543689;0.0;70.3883495145631;0.0;0.0;Dense, Faible conso, Croissance modérée
609;609;Miramont-de-Guyenne;1;11;5;Petite;24395;123;24518;-180;5521;5341;64369000;0;11361;5039;123;0;7995;82.97472385775761;-3.260278934975548;4.567496723460026;-135.52777777777777;0.00038089763706131835;0.0;46.33738477853006;20.55224732849335;0.5016722408026756;0.0;32.608695652173914;Dense, Faible conso, Croissance modérée
610;610;Bruyères;1;11;8;Petite;3378;0;3378;-229;5591;5362;67023185;0;3378;0;0;0;0;80.00216641450268;-4.095868359864068;0.6299888101454681;-14.751091703056769;5.0400469628532276e-05;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
611;611;Reichshoffen;1;11;1;Petite;3195;0;3195;-9;5425;5416;17079586;0;3195;0;0;0;0;317.1037049727084;-0.16589861751152074;0.5899187592319055;-355.0;0.00018706542418534032;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
612;612;Laragne-Montéglin;1;11;10;Petite;16181;953;17134;94;5320;5414;175782729;6002;8710;0;953;0;1469;30.799385302523095;1.7669172932330828;2.9887329146656816;172.13829787234042;9.74726021007445e-05;35.02976537877904;50.834597875569045;0.0;5.562040387533559;0.0;8.573596358118362;Dense, Faible conso, Croissance modérée
613;613;Morcenx-la-Nouvelle;1;11;2;Petite;30336;0;30336;-135;5422;5287;165877391;3764;26572;0;0;0;0;31.872939212071405;-2.4898561416451495;5.737847550595801;-224.7111111111111;0.00018288206618827276;12.407700421940929;87.59229957805907;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
614;614;Solesmes;1;11;2;Petite;4548;407;4955;-150;5429;5279;30723658;393;4155;0;407;0;0;171.8219881239402;-2.7629397679130596;0.8615268043189999;-30.32;0.00016127636884904787;7.931382441977799;83.85469223007064;0.0;8.213925327951564;0.0;0.0;Dense, Faible conso, Croissance modérée
615;615;Cugand;1;11;2;Petite;19518;1205;20723;347;5163;5510;28483302;1994;17524;0;1205;0;0;193.44667272074005;6.720898702304861;3.5422867513611616;56.247838616714695;0.0007275490741909066;9.622158953819428;84.56304589103894;0.0;5.8147951551416295;0.0;0.0;Dense, Faible conso, Croissance modérée
616;616;Vic-Fezensac;1;11;11;Petite;20998;0;20998;-33;5371;5338;187169915;0;20998;0;0;0;0;28.51954065374235;-0.6144107242599143;3.933683027351068;-636.3030303030303;0.00011218683301747505;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
617;617;Modane;1;11;6;Petite;2528;10181;12709;-221;5402;5181;192512293;925;673;0;10181;0;930;26.91256708474196;-4.091077378748611;0.4879366917583478;-11.438914027149321;6.601656342018637e-05;7.278306711779055;5.295459910299787;0.0;80.10858446770006;0.0;7.317648910221103;Dense, Faible conso, Croissance modérée
618;618;Lacaune;1;11;11;Petite;17181;4;17185;40;5213;5253;385812228;0;17028;0;4;0;153;13.615431597984498;0.7673124880107424;3.270702455739577;429.525;4.4542393301230466e-05;0.0;99.08641256910096;0.0;0.023276112889147514;0.0;0.8903113180098924;Dense, Faible conso, Croissance modérée
619;619;Venarey-les-Laumes;1;11;10;Petite;18751;0;18751;-204;5270;5066;137416501;14275;4476;0;0;0;0;36.86602382635255;-3.870967741935484;3.7013422818791946;-91.91666666666667;0.00013645377275324453;76.12927310543438;23.87072689456562;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
620;620;Salbris;1;11;1;Petite;2044;0;2044;-473;5398;4925;106405944;0;2044;0;0;0;0;46.2850082886347;-8.762504631344942;0.4150253807106599;-4.321353065539112;1.9209453186186666e-05;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
621;621;Gourin;1;11;3;Petite;12768;627;13395;-341;5416;5075;131304349;2662;10106;0;627;0;0;38.65066190610335;-6.296159527326441;2.515862068965517;-37.442815249266864;0.00010201489975019792;19.87308697275103;75.44606196341918;0.0;4.680851063829787;0.0;0.0;Dense, Faible conso, Croissance modérée
622;622;Mourmelon-le-Grand;1;11;1;Petite;7025;0;7025;-216;5379;5163;23518863;2029;4996;0;0;0;0;219.52591840855573;-4.015616285554936;1.3606430369939957;-32.523148148148145;0.0002986964123223134;28.88256227758007;71.11743772241994;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
623;623;Bonneval;1;11;1;Petite;9193;477;9670;-78;4919;4841;28837272;6864;2329;0;477;0;0;167.87302210833258;-1.5856881479975604;1.8989878124354471;-117.85897435897436;0.00033532991608915016;70.98241985522233;24.08479834539814;0.0;4.932781799379525;0.0;0.0;Dense, Faible conso, Croissance modérée
624;624;Le Lude;1;11;3;Petite;11692;0;11692;-380;5258;4878;98345593;6910;4782;0;0;0;0;49.60059572776179;-7.227082540890073;2.3968839688396884;-30.768421052631577;0.00011888687274477058;59.100239479986314;40.899760520013686;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
625;625;La Voulte-sur-Rhône;1;11;1;Petite;1457;0;1457;-296;5124;4828;9922340;1457;0;0;0;0;0;486.5787707335165;-5.776736924277908;0.30178127589063797;-4.922297297297297;0.0001468403622532588;100.0;0.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
626;626;Saint-Loup-sur-Semouse;1;11;10;Petite;7896;35;7931;-343;5098;4755;83424926;2827;5069;0;35;0;0;56.99735352477268;-6.728128677912908;1.6605678233438486;-23.020408163265305;9.506751015877437e-05;35.64493758668516;63.913756146765856;0.0;0.44130626654898497;0.0;0.0;Dense, Faible conso, Croissance modérée
627;627;Dompierre-sur-Besbre;1;11;3;Petite;22757;0;22757;-133;5030;4897;96964459;3997;18646;0;0;0;114;50.50304050064364;-2.644135188866799;4.647130896467225;-171.10526315789474;0.00023469423987607666;17.56382651491849;81.93522872083315;0.0;0.0;0.0;0.5009447642483632;Dense, Faible conso, Croissance modérée
628;628;Sommières;1;11;1;Petite;25144;2;25146;409;4644;5053;10381065;16200;8944;0;2;0;0;486.75160014892504;8.807062876830319;4.976053829408272;61.47677261613692;0.002422294822352042;64.42376521116678;35.56828123757258;0.0;0.007953551260637876;0.0;0.0;Dense, Faible conso, Croissance modérée
629;629;Étain;1;11;5;Petite;0;0;0;-181;4940;4759;61047836;0;0;0;0;0;0;77.95526118239474;-3.6639676113360324;0.0;-0.0;0.0;;;;;;;Dense, Faible conso, Croissance modérée
630;630;Cany-Barville;1;11;6;Petite;3350;715;4065;-13;4831;4818;41412137;0;3350;0;715;0;0;116.34270407248;-0.2690954253777686;0.6953092569530925;-257.6923076923077;9.815962890299528e-05;0.0;82.41082410824109;0.0;17.589175891758916;0.0;0.0;Dense, Faible conso, Croissance modérée
631;631;Sillé-le-Guillaume;1;11;5;Petite;7289;85;7374;-200;4881;4681;80050375;0;7289;0;85;0;0;58.475678596133996;-4.097520999795124;1.5571459089938047;-36.445;9.211699507966077e-05;0.0;98.84730132899377;0.0;1.1526986710062381;0.0;0.0;Dense, Faible conso, Croissance modérée
632;632;L'Île-d'Yeu;1;11;1;Petite;18759;1185;19944;167;4703;4870;23866877;4736;14023;0;1185;0;0;204.04848108112344;3.550924941526685;3.8519507186858317;112.32934131736526;0.0008356350937745227;23.746490172482954;70.31187324508625;0.0;5.941636582430807;0.0;0.0;Dense, Faible conso, Croissance modérée
633;633;Salins-les-Bains;1;11;14;Petite;26636;0;26636;-264;4990;4726;109695282;12313;13823;500;0;0;0;43.08298327725708;-5.290581162324649;5.636055861193398;-100.89393939393939;0.00024281810041748195;46.22691094758973;51.895930319867844;1.877158732542424;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
634;634;Cerizay;1;11;1;Petite;5364;63;5427;14;4788;4802;18903852;0;5364;0;63;0;0;254.02230190968484;0.29239766081871343;1.1170345689296126;383.14285714285717;0.0002870843466188796;0.0;98.8391376451078;0.0;1.1608623548922055;0.0;0.0;Dense, Faible conso, Croissance modérée
635;635;Varennes-sur-Allier;1;11;3;Petite;3048;0;3048;20;4790;4810;52526533;0;3048;0;0;0;0;91.57276761441689;0.41753653444676403;0.6336798336798337;152.4;5.802781615150575e-05;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
636;636;Gorron;1;11;7;Petite;10947;564;11511;-123;4822;4699;109675076;257;10690;0;564;0;0;42.844738945063504;-2.550808793031937;2.3296446052351563;-89.0;0.00010495547776050778;2.232647033272522;92.86769177308662;0.0;4.899661193640865;0.0;0.0;Dense, Faible conso, Croissance modérée
637;637;Peyrehorade;1;11;3;Petite;129506;81040;210546;13;4539;4552;38752362;42955;86550;0;81040;0;1;117.46380775447959;0.2864066975104649;;;;20.401717439419414;41.107406457496225;0.0;38.49040114749271;0.0;0.00047495559165218053;
638;638;Saint-Didier-sur-Chalaronne;1;11;2;Petite;18962;0;18962;197;4470;4667;26441721;1182;15526;1037;0;0;1217;176.50137069368517;4.407158836689038;4.0629955003214056;96.25380710659898;0.0007171242749290033;6.2335196709207885;81.87954857082586;5.468832401645396;0.0;0.0;6.418099356607952;Dense, Faible conso, Croissance modérée
639;639;Maubourguet;1;11;13;Petite;18372;67;18439;-278;4712;4434;120414716;0;18372;0;67;0;0;36.82274183165453;-5.899830220713073;4.143437077131258;-66.0863309352518;0.000153129124184456;0.0;99.63663973100493;0.0;0.3633602689950648;0.0;0.0;Dense, Faible conso, Croissance modérée
640;640;Saint-Jean-de-Bournay;1;11;1;Petite;2551;0;2551;59;4596;4655;26826340;0;2551;0;0;0;0;173.52348475416326;1.2837249782419495;0.5480128893662728;43.23728813559322;9.50931062530334e-05;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
641;641;Saint-Amour;1;11;7;Petite;20824;219;21043;-17;4580;4563;75955936;55;20769;0;219;0;0;60.07430413338597;-0.37117903930131;4.563664255971949;-1224.9411764705883;0.00027704220510165264;0.26136957658128596;98.69790429121323;0.0;1.040726132205484;0.0;0.0;Dense, Faible conso, Croissance modérée
642;642;Saint-Père-en-Retz;1;11;1;Petite;79621;5655;85276;244;4350;4594;63912059;56727;22894;0;5655;0;0;71.88001876140464;5.609195402298851;17.331519373095343;326.3155737704918;0.0013342708924461344;66.52164735681787;26.846944040527234;0.0;6.6314086026549095;0.0;0.0;Peu dense, Forte conso, Croissance modérée
643;643;Isigny-sur-Mer;1;11;5;Petite;34945;344;35289;-260;4708;4448;90377889;0;34945;0;344;0;0;49.21557749595147;-5.52251486830926;7.856339928057554;-134.40384615384616;0.0003904605472694765;0.0;99.02519198617132;0.0;0.9748080138286718;0.0;0.0;Peu dense, Forte conso, Croissance modérée
644;644;Bar-sur-Seine;1;11;7;Petite;9614;0;9614;-239;4638;4399;108574987;6451;3163;0;0;0;0;40.51577735855497;-5.153083225528245;2.1854967037963173;-40.22594142259414;8.854709786886735e-05;67.1000624089869;32.899937591013106;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
645;645;Aime-la-Plagne;1;11;1;Petite;8720;1891;10611;12;4421;4433;94085955;992;4956;2772;1891;0;0;47.11649044748496;0.2714318027595567;1.9670651928716445;726.6666666666666;0.00011277985114781478;9.348788992554896;46.70624823296579;26.123833757421544;17.82112901705777;0.0;0.0;Dense, Faible conso, Croissance modérée
646;646;Niederbronn-les-Bains;1;11;1;Petite;1657;0;1657;23;4346;4369;31937873;0;1657;0;0;0;0;136.79683678371444;0.5292222733548091;0.37926298924238955;72.04347826086956;5.188197723749481e-05;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
647;647;Durtal;1;11;2;Petite;3778;199;3977;12;4364;4376;69428663;0;3778;0;199;0;0;63.02872345388532;0.27497708524289644;0.863345521023766;314.8333333333333;5.728181745340538e-05;0.0;94.99622831279859;0.0;5.003771687201408;0.0;0.0;Dense, Faible conso, Croissance modérée
648;648;Luneray;1;11;8;Petite;43859;201;44060;11;4347;4358;36677711;0;31108;12751;201;0;0;118.81875616501803;0.2530480791350357;10.064020192748968;3987.181818181818;0.0012012745288276032;0.0;70.60372219700409;28.940081706763504;0.45619609623241036;0.0;0.0;Peu dense, Forte conso, Croissance modérée
649;649;Saint-Georges-de-Reneins;1;11;1;Petite;5787;2405;8192;56;4347;4403;27333585;0;5787;0;2405;0;0;161.08388270327512;1.288244766505636;1.3143311378605496;103.33928571428571;0.0002997045575982807;0.0;70.64208984375;0.0;29.35791015625;0.0;0.0;Dense, Faible conso, Croissance modérée
650;650;Steenvoorde;1;11;1;Petite;2185;0;2185;173;4168;4341;30281829;0;2185;0;0;0;0;143.3532961301644;4.15067178502879;0.5033402441833679;12.630057803468208;7.215548307864759e-05;0.0;100.0;0.0;0.0;0.0;0.0;Dense, Faible conso, Croissance modérée
651;651;Saint-Laurent-Nouan;1;11;1;Petite;20717;191;20908;-6;4305;4299;61210291;9727;10945;0;191;0;45;70.2332880593559;-0.13937282229965156;4.819027680856013;-3452.8333333333335;0.0003415765496033992;46.52286206236847;52.34838339391621;0.0;0.9135259230916395;0.0;0.21522862062368472;Dense, Faible conso, Croissance modérée
