CODGEO,LIBCOM,cadres,ouvriers,total
27520,Saint-Benoît-des-Ombres,0.0,10.0709219858156,10.0709219858156
27521,Saint-Christophe-sur-Avre,0.0,19.568345323741,19.568345323741
27522,Saint-Christophe-sur-Condé,20.0265665532207,45.2321858925588,65.2587524457795
27524,Sainte-Colombe-la-Commanderie,41.9086214789807,90.3352471538824,132.2438686328631
27525,Sainte-Colombe-près-Vernon,30.5660456709738,24.8786594784523,55.4447051494261
27527,Saint-Cyr-de-Salerne,5.0,40.0,45.0
27528,Le Vaudreuil,157.852137484894,242.221430813725,400.07356829861897
27529,Saint-Cyr-la-Campagne,30.7528616375034,9.76410638324661,40.516968020750014
27531,Saint-Denis-des-Monts,10.0490196078431,25.1225490196078,35.171568627450895
27533,Saint-Denis-le-Ferment,24.9577043158767,19.8062814822052,44.763985798081904
27534,Saint-Didier-des-Bois,25.0328794117405,75.3503991513362,100.3832785630767
27535,Saint-Élier,40.8196718601559,15.2182354619699,56.037907322125804
27536,Saint-Éloi-de-Fourques,45.5548828242828,40.3432888779986,85.8981717022814
27537,Saint-Étienne-du-Vauvray,44.4581660895003,64.208715625907,108.6668817154073
27538,Saint-Étienne-l'Allier,15.5316052755012,36.0653030134996,51.5969082890008
27539,Saint-Étienne-sous-Bailleul,45.3858938032945,5.09469956267378,50.48059336596828
27540,Sainte-Geneviève-lès-Gasny,19.7307525493818,15.2482197627831,34.9789723121649
27541,Le Mesnil-Saint-Jean,0.0,16.6265060240964,16.6265060240964
27542,Saint-Georges-du-Vièvre,9.91409347449427,95.0219674353341,104.93606090982837
27543,Saint-Georges-Motel,34.5006912297448,29.6471274898596,64.1478187196044
27544,Saint-Germain-de-Fresney,0.0,14.8447340160079,14.8447340160079
27545,Saint-Germain-de-Pasquier,10.0,20.0,30.0
27546,Saint-Germain-des-Angles,14.8255813953488,9.88372093023256,24.709302325581362
27547,Saint-Germain-la-Campagne,15.1882467939057,95.0913501653826,110.2795969592883
27548,Saint-Germain-sur-Avre,65.1333604432937,95.5344515660555,160.66781200934918
27550,Saint-Grégoire-du-Vièvre,15.0753792220546,55.3341701114224,70.409549333477
27552,Saint-Jean-du-Thenney,0.0,36.9626168224299,36.9626168224299
27553,Saint-Julien-de-la-Liègue,29.1463298867208,39.7629640564286,68.90929394314941
27554,La Chapelle-Longueville,200.970391255563,192.651217991074,393.621609246637
27555,Saint-Laurent-des-Bois,9.95934959349594,14.9390243902439,24.898373983739837
27556,Saint-Laurent-du-Tencement,5.0,0.0,5.0
27557,Saint-Léger-de-Rôtes,10.3552270261673,36.5252926577976,46.8805196839649
27558,Saint-Léger-du-Gennetey,4.88826815642458,19.5530726256983,24.44134078212288
27561,Saint-Maclou,35.6885176253514,40.7172241060226,76.40574173137401
27562,Saint-Marcel,301.090614757627,243.567956560983,544.65857131861
27563,Saint-Mards-de-Blacarville,35.4980697307516,101.393156660856,136.8912263916076
27564,Saint-Mards-de-Fresne,0.0,59.7930851620396,59.7930851620396
27565,Le Lesme,20.2020996526302,30.3526563534652,50.5547560060954
27567,Sainte-Marie-de-Vatimesnil,5.16660375047297,9.982033176915,15.148636927387969
27568,Sainte-Marthe,39.6506657256867,38.649766096349,78.3004318220357
27569,Saint-Martin-du-Tilleul,24.7975708502024,9.91902834008097,34.716599190283375
27570,Saint-Martin-la-Campagne,0.0,10.1,10.1
27571,Saint-Martin-Saint-Firmin,20.2260332939617,24.8774245285143,45.103457822476
27572,Saint-Meslin-du-Bosc,16.3297872340426,48.9893617021277,65.31914893617031
27576,Sainte-Opportune-du-Bosc,65.0135023707588,45.2720998081612,110.28560217892
27577,Sainte-Opportune-la-Mare,19.7830911093601,39.2802349681861,59.0633260775462
27578,Sainte-Marie-d'Attez,19.5912395823099,29.765570150021,49.3568097323309
27580,Saint-Ouen-de-Thouberville,117.382181961509,152.886894977648,270.269076939157
27582,Saint-Ouen-du-Tilleul,103.526944614502,107.489890678178,211.01683529268
27584,Saint-Paul-de-Fourques,15.6812763764118,42.0039553987531,57.6852317751649
27586,Saint-Philbert-sur-Boissey,5.05847953216374,25.2923976608187,30.35087719298244
27587,Saint-Philbert-sur-Risle,33.6000188432765,86.6701934545847,120.2702122978612
27589,Saint-Pierre-de-Bailleul,69.2932966506432,60.1304240957933,129.42372074643652
27590,Saint-Pierre-de-Cernières,5.26086956521739,15.7826086956522,21.04347826086959
27591,Saint-Pierre-de-Cormeilles,24.8122320859687,19.214527388134,44.026759474102704
27592,Saint-Pierre-de-Salerne,14.807085744878,14.807085744878,29.614171489756
27593,Saint-Pierre-des-Fleurs,82.2577271790806,117.840204546743,200.0979317258236
27594,Saint-Pierre-des-Ifs,9.49489688038923,15.5539338655092,25.048830745898428
27595,Saint-Pierre-du-Bosguérard,50.5392090311611,81.8153888196914,132.3545978508525
27597,Saint-Pierre-du-Val,40.0050572453808,54.8761397614217,94.8811970068025
27598,Saint-Pierre-du-Vauvray,110.467304630914,126.502006091132,236.969310722046
27599,Saint-Pierre-la-Garenne,69.9114221174863,80.2598609951267,150.171283112613
27601,Saint-Samson-de-la-Roque,9.99014326241325,45.0557908288711,55.04593409128435
27602,Saint-Sébastien-de-Morsent,196.228281388516,384.364768553866,580.593049942382
27603,Saint-Siméon,19.5438324165562,35.4464915593624,54.9903239759186
27604,Saint-Sulpice-de-Grimbouville,0.0,9.4375,9.4375
27605,Saint-Sylvestre-de-Cormeilles,5.02299720318586,10.1243877197323,15.14738492291816
27606,Saint-Symphorien,9.99505697072162,66.3468108573921,76.34186782811372
27608,Saint-Victor-de-Chrétienville,4.93223765029735,43.4228412605984,48.355078910895756
27609,Saint-Victor-d'Épine,0.0,39.2807912077257,39.2807912077257
27611,Saint-Vigor,34.5089803041464,9.71068755274822,44.21966785689462
27612,Saint-Vincent-des-Bois,34.7958868354559,29.8230897751817,64.6189766106376
27613,Saint-Vincent-du-Boulay,14.3512979813977,55.6768016259414,70.0280996073391
27614,Sancourt,4.94219653179191,9.88439306358382,14.82658959537573
27615,Sassey,34.6464646464646,0.0,34.6464646464646
27616,La Saussaye,123.096544955975,78.8773367624133,201.9738817183883
27617,Saussay-la-Campagne,0.0,85.2525747902235,85.2525747902235
27618,Sébécourt,4.80963209703929,48.369828096154,53.17946019319329
27620,Selles,14.7031920549942,39.7057784797963,54.4089705347905
27621,Serez,0.0,10.7975460122699,10.7975460122699
27622,Serquigny,49.6443828523765,95.1523866413949,144.7967694937714
27623,Surtauville,35.3784151662374,50.6656885926178,86.0441037588552
27624,Surville,19.5814316839198,80.0028219966391,99.5842536805589
27625,Suzay,15.1012882456596,15.2421024664105,30.3433907120701
27627,Le Theil-Nolent,9.1108601630023,22.7767831605318,31.8876433235341
27629,Thiberville,25.2184589432943,126.381165714614,151.5996246579083
27630,Thibouville,15.084857914329,40.2505256296316,55.3353835439606
27631,Thierville,14.949318354965,39.7138693786028,54.6631877335678
27632,Le Thil,32.0391423052729,63.6330648803173,95.6722071855902
27633,Les Thilliers-en-Vexin,10.0172905681558,39.9663173821672,49.983607950323
27635,Le Thuit,5.0,25.0,30.0
27638,Le Thuit de l'Oison,179.548723001956,241.195417114665,420.744140116621
27640,Tilleul-Dame-Agnès,4.85,29.1,33.95
27641,Le Tilleul-Lambert,29.6629213483146,14.8314606741573,44.4943820224719
27643,Tillières-sur-Avre,20.4659895502298,95.7887126311359,116.2547021813657
27644,Tilly,35.4658595166193,35.5154724473666,70.9813319639859
27645,Tocqueville,0.0,19.6129032258065,19.6129032258065
27646,Le Torpt,9.70076985549107,37.6473400808224,47.34810993631347
27649,Touffreville,15.221146821555,32.2408044829177,47.461951304472706
27650,Tournedos-Bois-Hubert,9.81959691688702,39.5188581389309,49.338455055817924
27652,Tourneville,27.8614090567586,5.32874698098018,33.19015603773878
27654,Tourville-la-Campagne,40.8377703877514,84.4458956038071,125.28366599155851
27655,Tourville-sur-Pont-Audemer,44.8400339449235,64.6602751124396,109.5003090573631
27656,Toutainville,64.2611069108513,158.873092991723,223.13419990257432
27658,Le Tremblay-Omonville,14.7682269944833,25.6828502453715,40.4510772398548
27659,La Trinité,14.8818897637795,4.96062992125984,19.84251968503934
27660,La Trinité-de-Réville,5.00784624212159,19.6606489903136,24.66849523243519
27661,La Trinité-de-Thouberville,24.4782314953623,40.1304641428875,64.6086956382498
27662,Triqueville,14.5971001193179,34.3613738639724,48.958473983290304
27663,Le Troncq,10.0618796553551,5.03093982767755,15.092819483032649
27664,Le Tronquay,35.378383898599,50.5223927178079,85.90077661640689
27665,Trouville-la-Haule,19.8156574985906,54.6107019851041,74.4263594836947
27666,La Vacherie,50.3076155440611,53.8118723526846,104.11948789674571
27667,Valailles,19.6597429829869,39.1365995255987,58.796342508585596
27668,Le Val-David,44.1074822379463,29.2681276305284,73.3756098684747
27669,Valletot,10.1179575135137,40.7274196395833,50.845377153097004
27670,Vandrimare,14.8345649126044,99.6833753451494,114.51794025775379
27671,Vannecrocq,5.0,15.0,20.0
27672,Vascœuil,36.9259217005301,19.2968574661712,56.2227791667013
27673,Vatteville,35.0,10.0,45.0
27674,Vaux-sur-Eure,14.9147563843355,19.9592242085498,34.8739805928853
27676,Les Trois Lacs,68.8316788953782,118.050894717665,186.8825736130432
27677,Venon,10.3885954610149,50.2984871790195,60.687082640034404
27678,Les Ventes,15.1139879532544,95.8712958700285,110.9852838232829
27679,Verneuil d'Avre et d'Iton,153.564489919229,449.142830499222,602.707320418451
27680,Verneusses,4.86772486772487,9.73544973544974,14.603174603174608
27681,Vernon,1703.77707195437,1339.49972418034,3043.27679613471
27682,Vesly,29.6760202229233,39.5668387534924,69.2428589764157
27683,Vézillon,4.83450160210069,29.4497486635299,34.28425026563059
27684,Le Vieil-Évreux,19.8598974079327,35.4218256141946,55.2817230221273
27685,La Vieille-Lyre,15.1009082924184,63.9968539351393,79.0977622275577
27689,Villegats,28.989047821541,20.0527263381203,49.0417741596613
27690,Villers-en-Vexin,20.075292753245,24.8273983752315,44.902691128476505
27691,Villers-sur-le-Roule,16.3293651881733,68.4312028171065,84.7605680052798
27692,Villettes,4.94043065126661,14.8212919537998,19.76172260506641
27693,Sylvains-Lès-Moulins,94.0293393170727,39.6698510780681,133.6991903951408
27694,Villez-sous-Bailleul,24.9670020846395,10.3405571838645,35.307559268504
27695,Villez-sur-le-Neubourg,5.47183387036542,31.0524849450373,36.52431881540272
27696,Villiers-en-Désœuvre,56.1734283441303,77.0974545240886,133.2708828682189
27697,Vironvay,30.0806538867899,15.3642550201426,45.4449089069325
27698,Vitot,30.9788708656046,54.5459059346276,85.52477680023219
27699,Voiscreville,4.87394957983193,4.87394957983193,9.74789915966386
27700,Vraiville,59.9952614585154,65.4436939072988,125.4389553658142
27701,Val-de-Reuil,275.640635169448,1066.39930035289,1342.0399355223378
28001,Abondant,113.883487562039,152.628748947857,266.51223650989596
28003,Allainville,10.2127659574468,15.3191489361702,25.531914893617
28004,Allonnes,10.7308860182319,48.8745938534737,59.6054798717056
28005,Alluyes,29.8402639195762,79.6261838411031,109.4664477606793
28006,Amilly,101.032028092722,119.322612803535,220.354640896257
28007,Anet,113.71590635898,129.935423355027,243.65132971400703
28008,Ardelles,5.19900497512438,15.5970149253731,20.79601990049748
28009,Ardelu,0.0,10.0,10.0
28010,Argenvilliers,14.6646053601078,19.2427538893349,33.9073592494427
28012,Vald'Yerre,64.9555439504962,294.828562133084,359.78410608358024
28013,Aunay-sous-Auneau,66.6200868358483,142.229446573237,208.8495334090853
28014,Aunay-sous-Crécy,14.6422439602832,54.0718744439945,68.7141184042777
28015,Auneau-Bleury-Saint-Symphorien,274.624045357349,574.716700815265,849.340746172614
28016,Les Autels-Villevillon,9.57627118644068,0.0,9.57627118644068
28018,Authon-du-Perche,19.596175992449,166.6510641568,186.247240149249
28019,Baigneaux,4.67136150234742,37.3708920187793,42.042253521126725
28021,Bailleau-le-Pin,55.4931646409571,107.670226784795,163.1633914257521
28022,Bailleau-l'Évêque,55.5481343191731,60.5230582482424,116.0711925674155
28023,Bailleau-Armenonville,99.3855263815993,76.3335802776916,175.7191066592909
28024,Barjouville,113.458500882752,60.3867971283193,173.8452980110713
28025,Barmainville,0.0,4.53271028037383,4.53271028037383
28026,Baudreville,4.86822731353222,44.6610473532667,49.529274666798926
28027,La Bazoche-Gouet,5.04020800127184,98.7693412573615,103.80954925863334
28028,Bazoches-en-Dunois,4.76333446862168,34.7092438723122,39.47257834093388
28029,Bazoches-les-Hautes,4.97504954423824,40.201456154235,45.176505698473235
28030,Beauche,19.0990432389236,34.9746966617009,54.073739900624496
28031,Beaumont-les-Autels,14.4597914983842,41.5564482018546,56.0162397002388
28032,Beauvilliers,21.002507344529,51.7583968983069,72.76090424283589
28033,Belhomert-Guéhouville,14.7963849054663,59.245363828913,74.0417487343793
28034,Berchères-Saint-Germain,41.5526552304646,73.3802972851052,114.93295251556981
28035,Berchères-les-Pierres,54.7764393546393,44.9689236249957,99.745362979635
28036,Berchères-sur-Vesgre,133.938422313758,29.256338260088,163.194760573846
28037,Bérou-la-Mulotière,14.8264360558806,19.7679242494543,34.5943603053349
28038,Béthonvilliers,18.9393939393939,4.73484848484848,23.67424242424238
28039,Béville-le-Comte,103.473030613708,118.785575054983,222.25860566869102
28040,Billancelles,14.7858144900276,24.4703197068538,39.2561341968814
28041,Blandainville,5.05117909628617,10.1475173376189,15.19869643390507
28046,Boissy-lès-Perche,5.04414971242081,30.3601650572623,35.40431476968311
28047,Boisville-la-Saint-Père,19.7823436571784,84.3463292697582,104.1286729269366
28048,La Bourdinière-Saint-Loup,40.2752274604218,40.227575451756,80.5028029121778
28049,Boncé,16.4858490566038,21.9811320754717,38.4669811320755
28050,Boncourt,30.7467640213506,15.3281978338568,46.0749618552074
28051,Bonneval,135.577853311985,280.23938704885,415.817240360835
28052,Bouglainval,63.0452410180479,34.2836488681508,97.32888988619871
28053,Le Boullay-les-Deux-Églises,13.844469020116,10.3821037654573,24.2265727855733
28054,Le Boullay-Mivoye,10.199152193106,25.4871065110472,35.686258704153204
28055,Le Boullay-Thierry,35.3851088145765,65.9280499498793,101.31315876445579
28056,Boutigny-Prouais,163.324675058437,64.9198185103374,228.2444935687744
28057,Bouville,24.4268351810005,74.1011434941708,98.5279786751713
28058,Bréchamps,40.1018841757781,26.8435653439357,66.9454495197138
28059,Brezolles,35.0503156515912,185.958014300499,221.0083299520902
28060,Briconville,9.92537313432836,14.8880597014925,24.813432835820862
28061,Brou,68.9720782120563,168.73238172347,237.7044599355263
28062,Broué,47.4425855236219,35.7629459643367,83.20553148795861
28064,Bû,130.614684757589,85.5142415886752,216.12892634626422
28065,Bullainville,4.86238532110092,14.5871559633028,19.449541284403722
28067,Cernay,0.0,21.5,21.5
28068,Challet,24.9688548254508,45.3137350808327,70.2825899062835
28070,Champhol,347.530554018918,198.26555040777,545.796104426688
28071,Champrond-en-Gâtine,5.21879958669258,55.8777793726263,61.096578959318876
28072,Champrond-en-Perchet,10.1109047064766,25.868897164851,35.979801871327595
28073,Champseru,25.1324505824331,24.8889943644863,50.0214449469194
28074,La Chapelle-d'Aunainville,9.78507461136305,9.78507461136305,19.5701492227261
28075,La Chapelle-du-Noyer,29.4054133662276,71.4633652701716,100.86877863639918
28076,La Chapelle-Forainvilliers,5.20618556701031,10.4123711340206,15.61855670103091
28077,La Chapelle-Fortin,4.94082840236686,9.88165680473373,14.82248520710059
28078,Chapelle-Guillaume,0.0,14.9184782608696,14.9184782608696
28079,Chapelle-Royale,12.359985656697,19.1720828743568,31.532068531053802
28080,Charbonnières,10.0136853463205,15.0792039684643,25.0928893147848
28081,Charonville,4.73876228411013,29.3835232419216,34.12228552603173
28082,Charpont,46.5431633438507,67.0346187471389,113.57778209098959
28084,Chartainvilliers,51.162894029716,30.4438709870925,81.6067650168085
28085,Chartres,2777.97139905272,2046.51164157252,4824.4830406252395
28086,Chassant,20.0941125839333,25.9544497821626,46.0485623660959
28087,Châtaincourt,17.935481191445,20.9786302328693,38.9141114243143
28088,Châteaudun,308.832621363945,793.296590846678,1102.1292122106229
28089,Châteauneuf-en-Thymerais,60.288599725441,255.141146189067,315.429745914508
28090,Les Châtelets,10.0,10.0,20.0
28091,Les Châtelliers-Notre-Dame,5.03448275862069,25.1724137931035,30.206896551724192
28092,Châtenay,24.7846838514637,29.7416206217564,54.5263044732201
28094,Chaudon,115.041526406532,120.301496178833,235.34302258536502
28095,Chauffours,15.088042918831,25.6849814011721,40.7730243200031
28096,La Chaussée-d'Ivry,70.860969499803,76.2490375535682,147.1100070533712
28098,Cherisy,104.499031107252,135.44656880949,239.945599916742
28099,Chuisnes,60.3026848230213,95.3031181010965,155.6058029241178
28100,Cintray,29.0223062186165,53.0591657585877,82.0814719772042
28102,Clévilliers,42.114733477131,85.4794622209748,127.59419569810579
28103,Cloyes-les-Trois-Rivières,110.31359818697,427.730531744899,538.044129931869
28104,Coltainville,66.1893182800666,75.3648396898425,141.5541579699091
28105,Combres,14.8654266958428,59.157852998908,74.0232796947508
28106,Conie-Molitard,5.62926014874869,20.4432677640669,26.072527912815588
28107,Corancez,5.91022077568306,37.8554572448581,43.76567802054116
28108,Cormainville,4.98337776289579,19.8590524251894,24.84243018808519
28109,Les Corvées-les-Yys,9.96439709293834,19.8882984933132,29.852695586251542
28110,Le Coudray,345.678998485676,238.769557601339,584.448556087015
28111,Coudray-au-Perche,14.7039256700962,19.898582048258,34.602507718354204
28113,Coulombs,79.6262117955945,79.8057356595315,159.43194745512602
28114,Courbehaye,4.92753623188406,9.85507246376812,14.782608695652181
28116,Courville-sur-Eure,124.418074575159,234.174854483108,358.592929058267
28117,Crécy-Couvé,4.74208054653353,24.8495384652408,29.59161901177433
28118,Croisilles,35.5754362348228,4.78325008436693,40.35868631918973
28119,La Croix-du-Perche,5.0,0.0,5.0
28120,Crucey-Villages,24.6628733738885,59.6153204208658,84.2781937947543
28121,Dambron,0.0,5.64516129032258,5.64516129032258
28122,Dammarie,67.3569004232368,89.2371424231205,156.5940428463573
28123,Dampierre-sous-Brou,10.0306985411622,40.0101635564294,50.0408620975916
28124,Dampierre-sur-Avre,24.4437809062227,40.3009406828664,64.7447215890891
28126,Dancy,9.89949748743719,19.7989949748744,29.69849246231159
28127,Dangeau,59.8750198915061,114.778102791598,174.6531226831041
28128,Dangers,25.2146970181315,34.8106476137933,60.025344631924796
28129,Denonville,35.293834079076,66.0944572176565,101.38829129673249
28130,Digny,15.1252814655335,60.5217931169739,75.6470745825074
28132,Donnemain-Saint-Mamès,24.7863114791216,69.9204036525811,94.70671513170271
28134,Dreux,977.840198036646,2206.75098750302,3184.591185539666
28135,Droue-sur-Drouette,143.461513136826,51.8522388501591,195.3137519869851
28136,Écluzelles,5.06289308176101,0.0,5.06289308176101
28137,Écrosnes,48.615793645562,48.2210478919175,96.8368415374795
28139,Épeautrolles,10.414201183432,15.6213017751479,26.0355029585799
28140,Épernon,365.774223309536,365.380716955238,731.154940264774
28141,Ermenonville-la-Grande,34.7648085682242,19.9061980817773,54.6710066500015
28142,Ermenonville-la-Petite,9.63541666666667,14.453125,24.08854166666667
28143,Escorpain,0.0,14.8785425101215,14.8785425101215
28144,Les Étilleux,0.0,42.4528301886793,42.4528301886793
28146,Faverolles,102.825923260307,20.6221633767259,123.4480866370329
28147,Favières,10.720747116636,36.4261855676936,47.1469326843296
28148,Le Favril,25.2366949976512,40.1695544146177,65.40624941226889
28149,La Ferté-Vidame,5.1625310824261,48.8909770721711,54.053508154597196
28151,Fessanvilliers-Mattanvilliers,0.0,25.0,25.0
28153,Flacey,5.0,10.0,15.0
28154,Fontaine-la-Guyon,88.5748116563732,99.1059931487447,187.6808048051179
28155,Fontaine-les-Ribouts,5.16042780748663,15.4812834224599,20.64171122994653
28156,Fontaine-Simon,19.8212584045766,49.030813181895,68.8520715864716
28157,Fontenay-sur-Conie,4.69798657718121,4.69798657718121,9.39597315436242
28158,Fontenay-sur-Eure,91.1163608576,33.5771770297741,124.6935378873741
28159,La Framboisière,0.0,20.9311467532155,20.9311467532155
28160,Francourville,42.8820748151435,64.3231387080233,107.20521352316679
28161,Frazé,15.7584062509111,47.9578764104515,63.7162826613626
28162,Fresnay-le-Comte,20.0374824183387,19.0987722951104,39.136254713449105
28163,Fresnay-le-Gilmert,5.11737089201878,20.4694835680751,25.58685446009388
28164,Fresnay-l'Évêque,0.0,95.7896708497578,95.7896708497578
28166,Friaize,15.2953210406909,41.4184674907129,56.7137885314038
28167,Fruncé,23.7534227722579,30.1497703067396,53.903193078997504
28168,Gallardon,231.244837094326,287.312100198113,518.556937292439
28169,Garancières-en-Beauce,19.8206278026906,9.91031390134529,29.73094170403589
28170,Garancières-en-Drouais,9.62210007459563,14.5988585924651,24.22095866706073
28171,Garnay,25.8522609844702,77.4487983311584,103.3010593156286
28172,Gas,35.4571450315473,47.8506848185535,83.3078298501008
28173,Gasville-Oisème,101.662719585301,80.3540688120852,182.01678839738622
28175,La Gaudaine,0.0,9.94064089392978,9.94064089392978
28176,Le Gault-Saint-Denis,10.1531198211301,75.6638922639431,85.8170120850732
28177,Gellainville,28.5388969856022,74.9464667554986,103.4853637411008
28178,Germainville,42.1725758347793,5.39128419779689,47.563860032576194
28180,Gilles,45.0494330222882,39.932893530101,84.9823265523892
28182,Gohory,0.0,20.102882109722,20.102882109722
28183,Gommerville,10.0884742980346,75.847652196929,85.9361264949636
28184,Gouillons,5.00659950790484,29.4045779414568,34.41117744936164
28185,Goussainville,90.2793691443025,60.2339366561554,150.5133058004579
28187,Guainville,48.3867401361559,38.9825946394878,87.3693347756437
28188,Le Gué-de-Longroi,70.5221971511913,70.279946983261,140.8021441344523
28189,Guilleville,10.9615384615385,21.9230769230769,32.8846153846154
28190,Guillonville,20.0741198680891,64.4657673145171,84.5398871826062
28191,Hanches,194.641861112983,180.020930277266,374.662791390249
28192,Happonvilliers,5.10503529563831,30.2977382409768,35.40277353661511
28193,Havelu,9.69465648854962,4.84732824427481,14.541984732824432
28194,Houville-la-Branche,30.1842219843266,43.7019324231375,73.8861544074641
28195,Houx,49.7425518677569,35.1334601767393,84.8760120444962
28196,Illiers-Combray,64.5777754990888,278.618788159921,343.1965636590098
28197,Intréville,10.7438016528926,10.7438016528926,21.4876033057852
28198,Jallans,10.0318035848088,54.9868773472289,65.0186809320377
28199,Janville-en-Beauce,60.9923677489009,232.171035295339,293.1634030442399
28200,Jaudrais,9.89666883352222,35.5521354414684,45.44880427499062
28201,Jouy,134.837958485599,59.9583661480767,194.79632463367568
28202,Lamblore,5.09334162606783,20.27171655586,25.36505818192783
28203,Landelles,34.8022657524756,74.048482224309,108.85074797678459
28206,Laons,24.5445162258481,61.4577439795678,86.0022602054159
28207,Léthuin,14.8125,24.6875,39.5
28208,Levainville,34.8038921020224,25.0386333139883,59.8425254160107
28209,Lèves,373.246097858091,304.53101859385,677.777116451941
28210,Levesville-la-Chenard,0.0,5.11363636363636,5.11363636363636
28211,Logron,24.8805652253252,44.8612095906509,69.7417748159761
28212,Loigny-la-Bataille,19.4418604651163,19.4418604651163,38.8837209302326
28213,Lormaye,10.7560137038979,42.5744502137899,53.3304639176878
28214,La Loupe,90.5047999490137,200.295010567372,290.7998105163857
28215,Louville-la-Chenard,20.1132763051477,35.1611990314684,55.2744753366161
28216,Louvilliers-en-Drouais,4.60869565217391,13.8260869565217,18.43478260869561
28217,Louvilliers-lès-Perche,9.08212560386473,13.6231884057971,22.70531400966183
28218,Lucé,410.04924363918,1247.93709682983,1657.98634046901
28219,Luigny,0.0,40.5515247657841,40.5515247657841
28220,Luisant,442.057244063256,310.620172631901,752.677416695157
28221,Lumeau,0.0,9.85507246376812,9.85507246376812
28222,Luplanté,5.13375491600894,50.3371730807939,55.47092799680284
28223,Luray,51.2308357780615,107.787588421083,159.0184241991445
28225,Magny,33.8825661425462,64.1366265022374,98.0191926447836
28226,Maillebois,24.416600361723,67.397981276797,91.81458163852
28227,Maintenon,348.280825291814,171.656586348493,519.937411640307
28229,Mainvilliers,510.630191999132,743.180588544924,1253.8107805440561
28230,Maisons,35.5099550384047,45.8678452495696,81.3778002879743
28231,La Mancelière,10.5921052631579,10.5921052631579,21.1842105263158
28232,Manou,9.83905386456661,29.497437942165,39.33649180673161
28233,Marboué,31.0730473102702,107.72938676133,138.8024340716002
28234,Marchéville,20.6272802807328,52.8202441178664,73.4475243985992
28235,Marchezais,26.9253716141293,22.9432076584312,49.868579272560495
28236,Arcisses,39.9541803853862,126.885642075485,166.8398224608712
28237,Marolles-les-Buis,0.0,5.0,5.0
28239,Marville-Moutiers-Brûlé,65.3985295703092,44.8552865313894,110.25381610169859
28240,Meaucé,18.872628152361,19.4017841291974,38.2744122815584
28242,Méréglise,0.0,14.5754716981132,14.5754716981132
28243,Mérouville,10.0471698113208,25.1179245283019,35.1650943396227
28245,Meslay-le-Grenet,25.2796611241996,20.2115634572401,45.491224581439695
28246,Meslay-le-Vidame,31.2603796123349,31.9765151079415,63.236894720276396
28247,Le Mesnil-Simon,30.3706719732025,60.6148110121776,90.9854829853801
28248,Le Mesnil-Thomas,4.9317251416737,29.8213426044753,34.753067746149
28249,Mévoisins,29.886816178185,29.8322215821205,59.7190377603055
28251,Mézières-en-Drouais,48.6441790979764,95.2205946573575,143.86477375533389
28252,Miermaigne,5.39634146341463,5.39634146341463,10.79268292682926
28253,Mignières,58.6358917860961,63.0430107531125,121.6789025392086
28254,Mittainvilliers-Vérigny,56.6763305107319,69.4652058472894,126.1415363580213
28255,Moinville-la-Jeulin,20.375,5.09375,25.46875
28256,Moléans,10.316513987569,39.4693526535656,49.785866641134604
28257,Mondonville-Saint-Jean,14.0625,9.375,23.4375
28259,Montboissier,10.3519845010264,40.5999636690685,50.9519481700949
28260,Montharville,5.05050505050505,10.1010101010101,15.15151515151515
28261,Montigny-le-Chartif,20.6557381083304,46.3881968560078,67.0439349643382
28263,Montigny-sur-Avre,0.0,14.9021175308456,14.9021175308456
28264,Montireau,10.0735294117647,5.03676470588235,15.110294117647049
28265,Montlandon,9.67656937885639,29.8710963945044,39.54766577336079
28267,Montreuil,24.2720316942935,38.859146489126,63.13117818341949
28268,Morainville,4.16666666666667,0.0,4.16666666666667
28269,Morancez,144.051499444,74.3560489914659,218.4075484354659
28270,Moriers,0.0,30.0,30.0
28271,Morvilliers,0.0,13.8214285714286,13.8214285714286
28272,Mottereau,0.0,4.71698113207547,4.71698113207547
28273,Moulhard,4.92857142857143,4.92857142857143,9.85714285714286
28274,Moutiers,14.8070785189489,19.5607282113575,34.3678067303064
28275,Néron,50.759657888013,20.335372043024,71.095029931037
28276,Neuvy-en-Beauce,14.7090907650762,9.80606051005081,24.51515127512701
28277,Neuvy-en-Dunois,5.1750140173264,28.9877787100161,34.1627927273425
28278,Nogent-le-Phaye,97.7241365798853,60.5092978395325,158.2334344194178
28279,Nogent-le-Roi,139.719531650934,297.292923919726,437.01245557066
28280,Nogent-le-Rotrou,246.460181720028,685.967560943714,932.427742663742
28281,Nogent-sur-Eure,28.683183967768,40.0036159453311,68.6867999130991
28282,Nonvilliers-Grandhoux,20.6005181362657,29.1251021328758,49.7256202691415
28283,Nottonville,4.80584566478334,19.6056082522007,24.41145391698404
28284,Oinville-Saint-Liphard,0.0,19.9311146050457,19.9311146050457
28285,Oinville-sous-Auneau,4.52755066506871,28.4208046470739,32.94835531214261
28286,Ollé,9.86737536680798,49.913607713333,59.780983080140984
28287,Orgères-en-Beauce,18.3908015753119,72.8590687963633,91.2498703716752
28289,Ormoy,0.0,40.5454545454546,40.5454545454546
28290,Orrouer,19.7522799791686,19.6209544786086,39.3732344577772
28291,Ouarville,4.87255396723064,49.7414257701676,54.61397973739824
28292,Ouerre,53.7119493136495,19.539230033902,73.2511793475515
28293,Oulins,69.8215611141616,64.9577908308551,134.77935194501669
